t,V,R
0,7.33
223,1115,2.933,141.84
224,1116,2.928,141.27
225,1117,2.933,141.84
226,1118,2.933,141.84
227,1119,2.933,141.84
228,1120,2.933,141.84
229,1121,2.928,141.27
230,1122,2.928,141.27
231,1123,2.928,141.27
232,1124,2.928,141.27
233,1125,2.928,141.27
234,1126,2.928,141.27
235,1127,2.928,141.27
236,1128,2.928,141.27
237,1129,2.928,141.27
238,1130,2.928,141.27
239,1131,2.928,141.27
240,1132,2.928,141.27
241,1133,2.928,141.27
242,1134,2.928,141.27
243,1135,2.928,141.27
244,1136,2.928,141.27
245,1137,2.923,140.71
246,1138,2.928,141.27
247,1139,2.928,141.27
248,1140,2.928,141.27
249,1141,2.928,141.27
250,1142,2.928,141.27
251,1143,2.928,141.27
252,1144,2.928,141.27
253,1145,2.928,141.27
254,1146,2.928,141.27
255,1147,2.928,141.27
256,1148,2.928,141.27
257,1149,2.928,141.27
258,1150,2.928,141.27
259,1151,2.928,141.27
260,1152,2.928,141.27
261,1153,2.928,141.27
262,1154,2.928,141.27
263,1155,2.928,141.27
264,1156,2.928,141.27
265,1157,2.928,141.27
266,1158,2.928,141.27
267,1159,2.928,141.27
268,1160,2.928,141.27
269,1161,2.928,141.27
270,1162,2.928,141.27
271,1163,2.928,141.27
272,1164,2.923,140.71
273,1165,2.928,141.27
274,1166,2.928,141.27
275,1167,2.928,141.27
276,1168,2.928,141.27
277,1169,2.928,141.27
278,1170,2.928,141.27
279,1171,2.928,141.27
280,1172,2.928,141.27
281,1173,2.928,141.27
282,1174,2.928,141.27
283,1175,2.928,141.27
284,1176,2.928,141.27
285,1177,2.928,141.27
286,1178,2.928,141.27
287,1179,2.928,141.27
288,1180,2.928,141.27
289,1181,2.928,141.27
290,1182,2.928,141.27
291,1183,2.928,141.27
292,1184,2.928,141.27
293,1185,2.928,141.27
294,1186,2.928,141.27
295,1187,2.928,141.27
296,1188,2.928,141.27
297,1189,2.928,141.27
298,1190,2.928,141.27
299,1191,2.928,141.27
300,1192,2.928,141.27
301,1193,2.928,141.27
302,1194,2.928,141.27
303,1195,2.933,141.84
304,1196,2.933,141.84
305,1197,2.933,141.84
306,1198,2.933,141.84
307,1199,2.937,142.42
308,1200,2.937,142.42
309,1201,2.937,142.42
310,1202,2.937,142.42
311,1203,2.937,142.42
312,1204,2.942,142.99
313,1205,2.942,142.99
314,1206,2.942,142.99
315,1207,2.942,142.99
316,1208,2.942,142.99
317,1209,2.942,142.99
318,1210,2.942,142.99
319,1211,2.942,142.99
320,1212,2.942,142.99
321,1213,2.942,142.99
322,1214,2.942,142.99
323,1215,2.942,142.99
324,1216,2.942,142.99
325,1217,2.947,143.57
326,1218,2.947,143.57
327,1219,2.947,143.57
328,1220,2.947,143.57
329,1221,2.947,143.57
330,1222,2.947,143.57
331,1223,2.947,143.57
332,1224,2.947,143.57
333,1225,2.947,143.57
334,1226,2.947,143.57
335,1227,2.947,143.57
336,1228,2.947,143.57
337,1229,2.952,144.15
338,1230,2.952,144.15
339,1231,2.952,144.15
340,1232,2.952,144.15
341,1233,2.952,144.15
342,1234,2.952,144.15
343,1235,2.952,144.15
344,1236,2.952,144.15
345,1237,2.952,144.15
346,1238,2.952,144.15
347,1239,2.952,144.15
348,1240,2.952,144.15
349,1241,2.957,144.74
350,1242,2.957,144.74
351,1243,2.952,144.15
352,1244,2.957,144.74
353,1245,2.952,144.15
354,1246,2.957,144.74
355,1247,2.952,144.15
356,1248,2.952,144.15
357,1249,2.957,144.74
358,1250,2.957,144.74
359,1251,2.957,144.74
360,1252,2.957,144.74
361,1253,2.957,144.74
362,1254,2.957,144.74
363,1255,2.957,144.74
364,1256,2.957,144.74
365,1257,2.962,145.32
366,1258,2.962,145.32
367,1259,2.962,145.32
368,1260,2.962,145.32
369,1261,2.962,145.32
370,1262,2.962,145.32
371,1263,2.962,145.32
372,1264,2.962,145.32
373,1265,2.962,145.32
374,1266,2.962,145.32
375,1267,2.957,144.74
376,1268,2.957,144.74
377,1269,2.957,144.74
378,1270,2.962,145.32
379,1271,2.962,145.32
380,1272,2.962,145.32
381,1273,2.962,145.32
382,1274,2.962,145.32
383,1275,2.962,145.32
384,1276,2.962,145.32
385,1277,2.962,145.32
386,1278,2.962,145.32
387,1279,2.962,145.32
388,1280,2.962,145.32
389,1281,2.962,145.32
390,1282,2.962,145.32
391,1283,2.962,145.32
392,1284,2.962,145.32
393,1285,2.962,145.32
394,1286,2.947,143.57
395,1287,2.962,145.32
396,1288,2.962,145.32
397,1289,2.957,144.74
398,1290,2.957,144.74
399,1291,2.957,144.74
400,1292,2.957,144.74
401,1293,2.957,144.74
402,1294,2.957,144.74
403,1295,2.962,145.32
404,1296,2.957,144.74
405,1297,2.957,144.74
406,1298,2.957,144.74
407,1299,2.957,144.74
408,1300,2.957,144.74
409,1301,2.957,144.74
410,1302,2.957,144.74
411,1303,2.957,144.74
412,1304,2.952,144.15
413,1305,2.947,143.57
414,1306,2.942,142.99
415,1307,2.952,144.15
416,1308,2.957,144.74
417,1309,2.957,144.74
418,1310,2.962,145.32
419,1311,2.952,144.15
420,1312,2.947,143.57
421,1313,2.947,143.57
422,1314,2.942,142.99
423,1315,2.952,144.15
424,1316,2.942,142.99
425,1317,2.947,143.57
426,1318,2.942,142.99
427,1319,2.942,142.99
428,1320,2.942,142.99
429,1321,2.933,141.84
430,1322,2.933,141.84
431,1323,2.937,142.42
432,1324,2.942,142.99
433,1325,2.942,142.99
434,1326,2.942,142.99
435,1327,2.942,142.99
0,1329,2.933,141.84
1,1330,2.928,141.27
2,1331,2.923,140.71
3,1332,2.923,140.71
4,1333,2.923,140.71
5,1334,2.923,140.71
6,1335,2.928,141.27
7,1336,2.923,140.71
8,1337,2.928,141.27
9,1338,2.928,141.27
10,1339,2.928,141.27
11,1340,2.923,140.71
12,1341,2.923,140.71
13,1342,2.923,140.71
14,1343,2.913,139.58
15,1344,2.893,137.36
16,1345,2.874,135.17
17,1346,2.854,133.03
18,1347,2.840,131.45
19,1348,2.815,128.86
20,1349,2.801,127.33
21,1350,2.796,126.83
22,1351,2.786,125.83
23,1352,2.786,125.83
24,1353,2.781,125.33
25,1354,2.776,124.84
26,1355,2.766,123.85
27,1356,2.761,123.36
28,1357,2.761,123.36
29,1358,2.757,122.88
30,1359,2.757,122.88
31,1360,2.752,122.39
32,1361,2.747,121.91
33,1362,2.742,121.43
34,1363,2.742,121.43
35,1364,2.742,121.43
36,1365,2.742,121.43
37,1366,2.742,121.43
38,1367,2.742,121.43
39,1368,2.742,121.43
40,1369,2.742,121.43
41,1370,2.737,120.95
42,1371,2.737,120.95
43,1372,2.737,120.95
44,1373,2.732,120.47
45,1374,2.727,120.00
46,1375,2.732,120.47
47,1376,2.732,120.47
48,1377,2.727,120.00
49,1378,2.732,120.47
50,1379,2.727,120.00
51,1380,2.727,120.00
52,1381,2.727,120.00
53,1382,2.727,120.00
54,1383,2.732,120.47
55,1384,2.727,120.00
56,1385,2.722,119.53
57,1386,2.727,120.00
58,1387,2.732,120.47
59,1388,2.727,120.00
60,1389,2.727,120.00
61,1390,2.727,120.00
62,1391,2.727,120.00
63,1392,2.722,119.53
64,1393,2.727,120.00
65,1394,2.727,120.00
66,1395,2.727,120.00
67,1396,2.732,120.47
68,1397,2.727,120.00
69,1398,2.727,120.00
70,1399,2.727,120.00
71,1400,2.727,120.00
72,1401,2.727,120.00
73,1402,2.727,120.00
74,1403,2.727,120.00
75,1404,2.727,120.00
76,1405,2.727,120.00
77,1406,2.722,119.53
78,1407,2.727,120.00
79,1408,2.727,120.00
80,1409,2.727,120.00
81,1410,2.727,120.00
82,1411,2.727,120.00
83,1412,2.727,120.00
84,1413,2.727,120.00
85,1414,2.722,119.53
86,1415,2.722,119.53
87,1416,2.722,119.53
88,1417,2.727,120.00
89,1418,2.727,120.00
90,1419,2.727,120.00
91,1420,2.727,120.00
92,1421,2.727,120.00
93,1422,2.727,120.00
94,1423,2.727,120.00
95,1424,2.727,120.00
96,1425,2.727,120.00
97,1426,2.727,120.00
98,1427,2.727,120.00
99,1428,2.727,120.00
100,1429,2.722,119.53
101,1430,2.727,120.00
102,1431,2.727,120.00
103,1432,2.727,120.00
104,1433,2.727,120.00
105,1434,2.727,120.00
106,1435,2.722,119.53
107,1436,2.727,120.00
108,1437,2.722,119.53
109,1438,2.727,120.00
110,1439,2.727,120.00
111,1440,2.727,120.00
112,1441,2.727,120.00
113,1442,2.727,120.00
114,1443,2.722,119.53
115,1444,2.722,119.53
116,1445,2.722,119.53
117,1446,2.727,120.00
118,1447,2.727,120.00
119,1448,2.722,119.53
120,1449,2.727,120.00
121,1450,2.722,119.53
122,1451,2.727,120.00
123,1452,2.727,120.00
124,1453,2.722,119.53
125,1454,2.727,120.00
126,1455,2.727,120.00
127,1456,2.727,120.00
128,1457,2.727,120.00
129,1458,2.727,120.00
130,1459,2.727,120.00
131,1460,2.727,120.00
132,1461,2.727,120.00
133,1462,2.727,120.00
134,1463,2.727,120.00
135,1464,2.727,120.00
136,1465,2.722,119.53
137,1466,2.722,119.53
138,1467,2.727,120.00
139,1468,2.727,120.00
140,1469,2.727,120.00
141,1470,2.732,120.47
142,1471,2.732,120.47
143,1472,2.727,120.00
144,1473,2.727,120.00
145,1474,2.727,120.00
146,1475,2.727,120.00
147,1476,2.727,120.00
148,1477,2.727,120.00
149,1478,2.727,120.00
150,1479,2.722,119.53
151,1480,2.722,119.53
152,1481,2.727,120.00
153,1482,2.727,120.00
154,1483,2.727,120.00
155,1484,2.727,120.00
156,1485,2.727,120.00
157,1486,2.727,120.00
158,1487,2.727,120.00
159,1488,2.727,120.00
160,1489,2.727,120.00
161,1490,2.727,120.00
162,1491,2.722,119.53
163,1492,2.727,120.00
164,1493,2.727,120.00
