id,Timestamp,RawLM35,vLM35,rawDiode,vDiode
49,301.022,0,0.0000,149,0.7283
50,301.272,1,0.0049,149,0.7283
51,301.522,1,0.0049,148,0.7234
52,301.772,0,0.0000,149,0.7283
53,302.022,1,0.0049,149,0.7283
54,302.272,0,0.0000,148,0.7234
55,302.522,0,0.0000,148,0.7234
56,302.772,2,0.0098,149,0.7283
57,303.022,0,0.0000,148,0.7234
58,303.272,1,0.0049,148,0.7234
59,303.522,0,0.0000,148,0.7234
60,303.772,3,0.0147,148,0.7234
61,304.022,3,0.0147,148,0.7234
62,304.272,0,0.0000,148,0.7234
63,304.522,0,0.0000,148,0.7234
64,304.772,0,0.0000,148,0.7234
65,305.022,1,0.0049,148,0.7234
66,305.272,0,0.0000,148,0.7234
67,305.522,3,0.0147,148,0.7234
68,305.772,6,0.0293,148,0.7234
69,306.022,9,0.0440,148,0.7234
70,306.272,13,0.0635,148,0.7234
71,306.522,3,0.0147,148,0.7234
72,306.772,0,0.0000,148,0.7234
73,307.022,4,0.0196,149,0.7283
74,307.272,2,0.0098,148,0.7234
75,307.522,3,0.0147,148,0.7234
76,307.772,0,0.0000,148,0.7234
77,308.022,0,0.0000,148,0.7234
78,308.272,3,0.0147,148,0.7234
79,308.523,0,0.0000,148,0.7234
80,308.773,2,0.0098,148,0.7234
81,309.023,4,0.0196,148,0.7234
82,309.273,4,0.0196,148,0.7234
83,309.523,6,0.0293,148,0.7234
84,309.773,10,0.0489,149,0.7283
85,310.023,0,0.0000,148,0.7234
86,310.273,16,0.0782,148,0.7234
87,310.523,8,0.0391,148,0.7234
88,310.773,10,0.0489,148,0.7234
89,311.023,0,0.0000,148,0.7234
90,311.273,0,0.0000,148,0.7234
91,311.523,16,0.0782,148,0.7234
92,311.773,0,0.0000,148,0.7234
93,312.023,8,0.0391,148,0.7234
94,312.273,0,0.0000,149,0.7283
95,312.523,0,0.0000,148,0.7234
96,312.773,0,0.0000,148,0.7234
97,313.023,0,0.0000,148,0.7234
98,313.273,0,0.0000,148,0.7234
99,313.523,4,0.0196,148,0.7234
100,313.773,6,0.0293,148,0.7234
101,314.023,0,0.0000,148,0.7234
102,314.273,5,0.0244,148,0.7234
103,314.523,0,0.0000,148,0.7234
104,314.773,0,0.0000,148,0.7234
105,315.023,0,0.0000,148,0.7234
106,315.273,0,0.0000,149,0.7283
107,315.523,4,0.0196,148,0.7234
108,315.773,15,0.0733,148,0.7234
109,316.023,0,0.0000,148,0.7234
110,316.273,0,0.0000,148,0.7234
111,316.523,0,0.0000,148,0.7234
112,316.773,3,0.0147,148,0.7234
113,317.023,0,0.0000,148,0.7234
114,317.273,3,0.0147,148,0.7234
115,317.523,11,0.0538,148,0.7234
116,317.773,0,0.0000,148,0.7234
117,318.023,1,0.0049,148,0.7234
118,318.273,1,0.0049,148,0.7234
119,318.523,0,0.0000,148,0.7234
120,318.773,6,0.0293,148,0.7234
121,319.023,2,0.0098,148,0.7234
122,319.273,0,0.0000,148,0.7234
123,319.523,9,0.0440,149,0.7283
124,319.773,0,0.0000,148,0.7234
125,320.023,0,0.0000,148,0.7234
126,320.273,11,0.0538,149,0.7283
127,320.523,0,0.0000,148,0.7234
128,320.773,0,0.0000,148,0.7234
129,321.024,0,0.0000,148,0.7234
130,321.274,0,0.0000,148,0.7234
131,321.524,0,0.0000,148,0.7234
132,321.774,7,0.0342,148,0.7234
133,322.024,0,0.0000,148,0.7234
134,322.274,0,0.0000,148,0.7234
