id,Timestamp,RawLM35,vLM35,rawDiode,vDiode
1079,792.309,179,0.8749,119,0.5816
1080,792.559,179,0.8749,118,0.5767
1081,792.809,179,0.8749,118,0.5767
1082,793.059,179,0.8749,119,0.5816
1083,793.309,180,0.8798,119,0.5816
1084,793.559,180,0.8798,118,0.5767
1085,793.809,178,0.8700,119,0.5816
1086,794.059,181,0.8847,119,0.5816
1087,794.309,180,0.8798,119,0.5816
1088,794.559,176,0.8602,119,0.5816
1089,794.809,178,0.8700,118,0.5767
1090,795.059,184,0.8993,119,0.5816
1091,795.309,180,0.8798,119,0.5816
1092,795.559,187,0.9140,119,0.5816
1093,795.809,179,0.8749,119,0.5816
1094,796.059,180,0.8798,118,0.5767
1095,796.309,179,0.8749,119,0.5816
1096,796.559,180,0.8798,119,0.5816
1097,796.809,183,0.8944,119,0.5816
1098,797.059,179,0.8749,119,0.5816
1099,797.309,181,0.8847,119,0.5816
1100,797.559,178,0.8700,119,0.5816
1101,797.809,183,0.8944,119,0.5816
1102,798.059,179,0.8749,119,0.5816
1103,798.309,180,0.8798,119,0.5816
1104,798.559,180,0.8798,119,0.5816
1105,798.809,180,0.8798,119,0.5816
1106,799.059,180,0.8798,119,0.5816
1107,799.309,183,0.8944,120,0.5865
1108,799.559,180,0.8798,120,0.5865
1109,799.809,180,0.8798,121,0.5914
1110,800.059,180,0.8798,121,0.5914
1111,800.309,178,0.8700,122,0.5963
1112,800.559,179,0.8749,123,0.6012
1113,800.809,178,0.8700,123,0.6012
1114,801.059,178,0.8700,123,0.6012
1115,801.309,176,0.8602,124,0.6061
1116,801.559,179,0.8749,124,0.6061
1117,801.809,177,0.8651,124,0.6061
1118,802.059,175,0.8553,124,0.6061
1119,802.309,175,0.8553,125,0.6109
1120,802.560,174,0.8504,125,0.6109
1121,802.810,173,0.8456,126,0.6158
1122,803.060,173,0.8456,126,0.6158
1123,803.310,171,0.8358,126,0.6158
1124,803.560,172,0.8407,126,0.6158
1125,803.810,171,0.8358,127,0.6207
1126,804.060,171,0.8358,127,0.6207
1127,804.310,171,0.8358,127,0.6207
1128,804.560,170,0.8309,127,0.6207
1129,804.810,169,0.8260,128,0.6256
1130,805.060,169,0.8260,128,0.6256
1131,805.310,168,0.8211,128,0.6256
1132,805.560,169,0.8260,128,0.6256
1133,805.810,168,0.8211,128,0.6256
1134,806.060,167,0.8162,128,0.6256
1135,806.310,166,0.8113,128,0.6256
1136,806.560,167,0.8162,129,0.6305
1137,806.810,166,0.8113,129,0.6305
1138,807.060,166,0.8113,129,0.6305
1139,807.310,165,0.8065,129,0.6305
1140,807.560,165,0.8065,129,0.6305
1141,807.810,163,0.7967,129,0.6305
1142,808.060,163,0.7967,129,0.6305
1143,808.310,163,0.7967,129,0.6305
1144,808.560,163,0.7967,130,0.6354
1145,808.810,162,0.7918,130,0.6354
1146,809.060,162,0.7918,130,0.6354
1147,809.310,161,0.7869,130,0.6354
1148,809.560,161,0.7869,130,0.6354
1149,809.810,160,0.7820,130,0.6354
1150,810.060,160,0.7820,130,0.6354
1151,810.310,160,0.7820,130,0.6354
1152,810.560,159,0.7771,130,0.6354
1153,810.810,159,0.7771,130,0.6354
1154,811.060,158,0.7722,130,0.6354
1155,811.310,158,0.7722,131,0.6403
1156,811.560,158,0.7722,131,0.6403
1157,811.810,158,0.7722,131,0.6403
1158,812.060,157,0.7674,131,0.6403
1159,812.310,156,0.7625,131,0.6403
1160,812.560,157,0.7674,131,0.6403
1161,812.810,156,0.7625,131,0.6403
1162,813.060,155,0.7576,131,0.6403
1163,813.310,155,0.7576,131,0.6403
1164,813.560,155,0.7576,131,0.6403
1165,813.810,154,0.7527,131,0.6403
1166,814.060,154,0.7527,130,0.6354
1167,814.310,154,0.7527,129,0.6305
1168,814.560,155,0.7576,128,0.6256
1169,814.810,154,0.7527,126,0.6158
1170,815.060,155,0.7576,125,0.6109
1171,815.310,156,0.7625,125,0.6109
1172,815.560,156,0.7625,124,0.6061
1173,815.810,157,0.7674,123,0.6012
1174,816.060,157,0.7674,123,0.6012
1175,816.310,156,0.7625,122,0.5963
1176,816.560,158,0.7722,122,0.5963
1177,816.811,159,0.7771,121,0.5914
1178,817.061,160,0.7820,121,0.5914
1179,817.311,161,0.7869,121,0.5914
1180,817.561,160,0.7820,121,0.5914
1181,817.811,160,0.7820,120,0.5865
1182,818.061,161,0.7869,120,0.5865
1183,818.311,162,0.7918,120,0.5865
1184,818.561,161,0.7869,120,0.5865
1185,818.811,163,0.7967,120,0.5865
1186,819.061,163,0.7967,120,0.5865
1187,819.311,163,0.7967,120,0.5865
1188,819.561,165,0.8065,119,0.5816
1189,819.811,162,0.7918,119,0.5816
1190,820.061,167,0.8162,119,0.5816
1191,820.311,167,0.8162,119,0.5816
1192,820.561,165,0.8065,119,0.5816
1193,820.811,161,0.7869,119,0.5816
1194,821.061,164,0.8016,119,0.5816
1195,821.311,167,0.8162,119,0.5816
1196,821.561,170,0.8309,119,0.5816
1197,821.811,165,0.8065,119,0.5816
1198,822.061,166,0.8113,119,0.5816
1199,822.311,167,0.8162,119,0.5816
1200,822.561,169,0.8260,119,0.5816
1201,822.811,169,0.8260,119,0.5816
1202,823.061,170,0.8309,119,0.5816
1203,823.311,169,0.8260,119,0.5816
1204,823.561,170,0.8309,119,0.5816
1205,823.811,170,0.8309,119,0.5816
1206,824.061,169,0.8260,119,0.5816
1207,824.311,168,0.8211,119,0.5816
1208,824.561,171,0.8358,119,0.5816
1209,824.811,169,0.8260,119,0.5816
1210,825.061,170,0.8309,119,0.5816
1211,825.311,166,0.8113,119,0.5816
1212,825.561,170,0.8309,119,0.5816
1213,825.811,169,0.8260,119,0.5816
1214,826.061,171,0.8358,119,0.5816
1215,826.311,170,0.8309,119,0.5816
1216,826.561,171,0.8358,119,0.5816
1217,826.811,171,0.8358,119,0.5816
1218,827.061,177,0.8651,119,0.5816
1219,827.311,172,0.8407,119,0.5816
1220,827.561,172,0.8407,119,0.5816
1221,827.811,178,0.8700,119,0.5816
1222,828.061,179,0.8749,119,0.5816
1223,828.311,174,0.8504,119,0.5816
1224,828.561,172,0.8407,119,0.5816
1225,828.811,177,0.8651,119,0.5816
1226,829.061,175,0.8553,119,0.5816
1227,829.312,173,0.8456,119,0.5816
1228,829.562,174,0.8504,119,0.5816
1229,829.812,174,0.8504,119,0.5816
1230,830.062,176,0.8602,119,0.5816
1231,830.312,175,0.8553,119,0.5816
1232,830.562,175,0.8553,119,0.5816
1233,830.812,174,0.8504,119,0.5816
1234,831.062,170,0.8309,119,0.5816
1235,831.312,171,0.8358,119,0.5816
1236,831.562,174,0.8504,119,0.5816
1237,831.812,175,0.8553,119,0.5816
1238,832.062,177,0.8651,119,0.5816
1239,832.312,176,0.8602,119,0.5816
1240,832.562,176,0.8602,119,0.5816
1241,832.812,175,0.8553,119,0.5816
1242,833.062,173,0.8456,119,0.5816
1243,833.312,173,0.8456,119,0.5816
1244,833.562,174,0.8504,119,0.5816
1245,833.812,175,0.8553,119,0.5816
1246,834.062,176,0.8602,119,0.5816
1247,834.312,185,0.9042,119,0.5816
1248,834.562,178,0.8700,119,0.5816
1249,834.812,176,0.8602,119,0.5816
1250,835.062,173,0.8456,119,0.5816
1251,835.312,176,0.8602,119,0.5816
1252,835.562,178,0.8700,119,0.5816
1253,835.812,179,0.8749,119,0.5816
1254,836.062,183,0.8944,119,0.5816
1255,836.312,174,0.8504,119,0.5816
1256,836.562,181,0.8847,119,0.5816
1257,836.812,176,0.8602,119,0.5816
1258,837.062,178,0.8700,119,0.5816
1259,837.312,176,0.8602,118,0.5767
1260,837.562,178,0.8700,119,0.5816
1261,837.812,178,0.8700,119,0.5816
1262,838.062,178,0.8700,119,0.5816
1263,838.312,180,0.8798,119,0.5816
1264,838.562,180,0.8798,119,0.5816
1265,838.812,179,0.8749,119,0.5816
1266,839.062,178,0.8700,118,0.5767
1267,839.312,176,0.8602,119,0.5816
1268,839.562,179,0.8749,119,0.5816
1269,839.812,179,0.8749,118,0.5767
1270,840.062,179,0.8749,118,0.5767
1271,840.312,178,0.8700,118,0.5767
1272,840.562,179,0.8749,118,0.5767
1273,840.812,179,0.8749,119,0.5816
1274,841.062,179,0.8749,119,0.5816
1275,841.312,180,0.8798,118,0.5767
1276,841.562,179,0.8749,119,0.5816
1277,841.812,180,0.8798,119,0.5816
1278,842.062,180,0.8798,119,0.5816
1279,842.312,179,0.8749,119,0.5816
1280,842.562,180,0.8798,119,0.5816
1281,842.812,180,0.8798,119,0.5816
1282,843.062,180,0.8798,119,0.5816
1283,843.312,180,0.8798,119,0.5816
1284,843.563,180,0.8798,119,0.5816
1285,843.813,180,0.8798,118,0.5767
1286,844.063,180,0.8798,119,0.5816
1287,844.313,180,0.8798,119,0.5816
1288,844.563,180,0.8798,119,0.5816
1289,844.813,180,0.8798,119,0.5816
1290,845.063,180,0.8798,119,0.5816
1291,845.313,180,0.8798,119,0.5816
1292,845.563,180,0.8798,119,0.5816
1293,845.813,180,0.8798,119,0.5816
1294,846.063,180,0.8798,119,0.5816
1295,846.313,180,0.8798,119,0.5816
1296,846.563,181,0.8847,119,0.5816
1297,846.813,179,0.8749,118,0.5767
1298,847.063,179,0.8749,119,0.5816
1299,847.313,180,0.8798,119,0.5816
1300,847.563,181,0.8847,119,0.5816
1301,847.813,180,0.8798,119,0.5816
1302,848.063,178,0.8700,119,0.5816
1303,848.313,180,0.8798,119,0.5816
1304,848.563,181,0.8847,119,0.5816
1305,848.813,182,0.8895,119,0.5816
1306,849.063,180,0.8798,119,0.5816
1307,849.313,191,0.9335,119,0.5816
1308,849.563,178,0.8700,119,0.5816
1309,849.813,182,0.8895,119,0.5816
1310,850.063,179,0.8749,119,0.5816
1311,850.313,182,0.8895,119,0.5816
1312,850.563,181,0.8847,119,0.5816
1313,850.813,182,0.8895,119,0.5816
1314,851.063,181,0.8847,119,0.5816
1315,851.313,179,0.8749,118,0.5767
1316,851.563,181,0.8847,119,0.5816
1317,851.813,182,0.8895,119,0.5816
1318,852.063,181,0.8847,119,0.5816
1319,852.313,181,0.8847,119,0.5816
1320,852.563,182,0.8895,118,0.5767
1321,852.813,181,0.8847,118,0.5767
1322,853.063,182,0.8895,119,0.5816
1323,853.313,181,0.8847,119,0.5816
1324,853.563,181,0.8847,119,0.5816
1325,853.813,182,0.8895,119,0.5816
1326,854.063,182,0.8895,119,0.5816
1327,854.313,182,0.8895,118,0.5767
1328,854.563,182,0.8895,119,0.5816
1329,854.813,181,0.8847,119,0.5816
1330,855.063,182,0.8895,119,0.5816
1331,855.313,175,0.8553,119,0.5816
1332,855.563,181,0.8847,119,0.5816
1333,855.813,181,0.8847,119,0.5816
1334,856.064,182,0.8895,118,0.5767
1335,856.314,182,0.8895,119,0.5816
1336,856.564,178,0.8700,119,0.5816
1337,856.814,192,0.9384,119,0.5816
1338,857.064,174,0.8504,118,0.5767
1339,857.314,180,0.8798,119,0.5816
1340,857.564,180,0.8798,119,0.5816
1341,857.814,191,0.9335,119,0.5816
1342,858.064,180,0.8798,119,0.5816
1343,858.314,182,0.8895,119,0.5816
1344,858.564,182,0.8895,119,0.5816
1345,858.814,181,0.8847,119,0.5816
1346,859.064,183,0.8944,119,0.5816
1347,859.314,182,0.8895,119,0.5816
1348,859.564,179,0.8749,118,0.5767
1349,859.814,182,0.8895,119,0.5816
1350,860.064,182,0.8895,119,0.5816
1351,860.314,180,0.8798,119,0.5816
1352,860.564,182,0.8895,119,0.5816
1353,860.814,182,0.8895,119,0.5816
1354,861.064,182,0.8895,119,0.5816
1355,861.314,182,0.8895,119,0.5816
1356,861.564,182,0.8895,119,0.5816
1357,861.814,183,0.8944,119,0.5816
1358,862.064,182,0.8895,119,0.5816
1359,862.314,182,0.8895,119,0.5816
1360,862.564,182,0.8895,119,0.5816
1361,862.814,182,0.8895,119,0.5816
1362,863.064,182,0.8895,119,0.5816
1363,863.314,182,0.8895,119,0.5816
1364,863.564,182,0.8895,119,0.5816
1365,863.814,182,0.8895,119,0.5816
1366,864.064,181,0.8847,120,0.5865
1367,864.314,181,0.8847,120,0.5865
1368,864.564,181,0.8847,121,0.5914
1369,864.814,180,0.8798,121,0.5914
1370,865.064,180,0.8798,122,0.5963
1371,865.314,178,0.8700,122,0.5963
1372,865.564,179,0.8749,123,0.6012
1373,865.814,178,0.8700,123,0.6012
1374,866.064,178,0.8700,123,0.6012
1375,866.314,180,0.8798,124,0.6061
1376,866.564,176,0.8602,124,0.6061
1377,866.814,175,0.8553,124,0.6061
1378,867.064,161,0.7869,125,0.6109
1379,867.314,176,0.8602,125,0.6109
1380,867.564,174,0.8504,125,0.6109
1381,867.814,175,0.8553,125,0.6109
1382,868.064,176,0.8602,126,0.6158
1383,868.314,173,0.8456,126,0.6158
1384,868.564,173,0.8456,126,0.6158
1385,868.814,179,0.8749,127,0.6207
